trial_idx,frame_idx,timestamp,x_px,y_px,inside
1,0,2025-10-29T05:16:43.538Z,,,0
1,1,2025-10-29T05:16:43.543Z,,,0
1,2,2025-10-29T05:16:43.559Z,,,0
1,3,2025-10-29T05:16:43.576Z,,,0
1,4,2025-10-29T05:16:43.593Z,,,0
1,5,2025-10-29T05:16:43.610Z,,,0
1,6,2025-10-29T05:16:43.626Z,,,0
1,7,2025-10-29T05:16:43.643Z,,,0
1,8,2025-10-29T05:16:43.659Z,,,0
1,9,2025-10-29T05:16:43.677Z,,,0
1,10,2025-10-29T05:16:43.693Z,,,0
1,11,2025-10-29T05:16:43.709Z,,,0
1,12,2025-10-29T05:16:43.726Z,,,0
1,13,2025-10-29T05:16:43.743Z,,,0
1,14,2025-10-29T05:16:43.760Z,,,0
1,15,2025-10-29T05:16:43.776Z,,,0
1,16,2025-10-29T05:16:43.793Z,,,0
1,17,2025-10-29T05:16:43.810Z,,,0
1,18,2025-10-29T05:16:43.826Z,,,0
1,19,2025-10-29T05:16:43.843Z,,,0
1,20,2025-10-29T05:16:43.859Z,,,0
1,21,2025-10-29T05:16:43.877Z,,,0
1,22,2025-10-29T05:16:43.893Z,,,0
1,23,2025-10-29T05:16:43.909Z,,,0
1,24,2025-10-29T05:16:43.926Z,,,0
1,25,2025-10-29T05:16:43.943Z,,,0
1,26,2025-10-29T05:16:43.960Z,,,0
1,27,2025-10-29T05:16:43.976Z,,,0
1,28,2025-10-29T05:16:43.993Z,,,0
1,29,2025-10-29T05:16:44.010Z,,,0
1,30,2025-10-29T05:16:44.027Z,,,0
1,31,2025-10-29T05:16:44.043Z,,,0
1,32,2025-10-29T05:16:44.060Z,,,0
1,33,2025-10-29T05:16:44.077Z,1273,21,0
1,34,2025-10-29T05:16:44.093Z,1239,31,0
1,35,2025-10-29T05:16:44.109Z,1189,47,0
1,36,2025-10-29T05:16:44.126Z,1167,59,0
1,37,2025-10-29T05:16:44.143Z,1130,89,0
1,38,2025-10-29T05:16:44.159Z,1110,105,0
1,39,2025-10-29T05:16:44.176Z,1072,133,0
1,40,2025-10-29T05:16:44.193Z,1052,149,0
1,41,2025-10-29T05:16:44.210Z,1035,164,0
1,42,2025-10-29T05:16:44.226Z,1003,190,0
1,43,2025-10-29T05:16:44.243Z,973,211,0
1,44,2025-10-29T05:16:44.259Z,956,217,0
1,45,2025-10-29T05:16:44.277Z,939,226,0
1,46,2025-10-29T05:16:44.293Z,923,237,0
1,47,2025-10-29T05:16:44.309Z,914,241,0
1,48,2025-10-29T05:16:44.326Z,911,243,0
1,49,2025-10-29T05:16:44.343Z,909,244,0
1,50,2025-10-29T05:16:44.359Z,908,245,0
1,51,2025-10-29T05:16:44.376Z,908,245,0
1,52,2025-10-29T05:16:44.393Z,904,245,0
1,53,2025-10-29T05:16:44.410Z,901,245,0
1,54,2025-10-29T05:16:44.426Z,893,245,0
1,55,2025-10-29T05:16:44.443Z,890,245,0
1,56,2025-10-29T05:16:44.459Z,882,245,1
1,57,2025-10-29T05:16:44.476Z,882,245,1
1,58,2025-10-29T05:16:44.493Z,882,245,1
1,59,2025-10-29T05:16:44.510Z,881,245,1
1,60,2025-10-29T05:16:44.526Z,855,251,1
1,61,2025-10-29T05:16:44.544Z,839,255,1
1,62,2025-10-29T05:16:44.560Z,819,261,1
1,63,2025-10-29T05:16:44.576Z,786,270,1
1,64,2025-10-29T05:16:44.593Z,774,275,1
1,65,2025-10-29T05:16:44.610Z,768,276,1
1,66,2025-10-29T05:16:44.626Z,763,279,1
1,67,2025-10-29T05:16:44.643Z,760,282,1
1,68,2025-10-29T05:16:44.660Z,749,283,1
1,69,2025-10-29T05:16:44.677Z,745,283,1
1,70,2025-10-29T05:16:44.693Z,737,285,1
1,71,2025-10-29T05:16:44.709Z,727,285,1
1,72,2025-10-29T05:16:44.726Z,721,285,1
1,73,2025-10-29T05:16:44.743Z,720,285,1
1,74,2025-10-29T05:16:44.760Z,720,285,1
1,75,2025-10-29T05:16:44.776Z,720,285,1
1,76,2025-10-29T05:16:44.793Z,720,285,1
1,77,2025-10-29T05:16:44.810Z,720,285,1
1,78,2025-10-29T05:16:44.826Z,720,285,1
1,79,2025-10-29T05:16:44.843Z,720,285,1
1,80,2025-10-29T05:16:44.859Z,720,285,1
1,81,2025-10-29T05:16:44.877Z,720,285,1
1,82,2025-10-29T05:16:44.893Z,720,285,1
1,83,2025-10-29T05:16:44.910Z,720,285,1
1,84,2025-10-29T05:16:44.926Z,720,285,1
1,85,2025-10-29T05:16:44.943Z,720,285,1
1,86,2025-10-29T05:16:44.960Z,720,285,1
1,87,2025-10-29T05:16:44.976Z,720,285,1
1,88,2025-10-29T05:16:44.993Z,720,285,1
1,89,2025-10-29T05:16:45.010Z,720,285,1
1,90,2025-10-29T05:16:45.026Z,720,285,1
1,91,2025-10-29T05:16:45.043Z,720,285,1
1,92,2025-10-29T05:16:45.060Z,720,285,1
1,93,2025-10-29T05:16:45.077Z,724,281,1
1,94,2025-10-29T05:16:45.093Z,727,279,1
1,95,2025-10-29T05:16:45.109Z,729,277,1
1,96,2025-10-29T05:16:45.126Z,730,277,1
1,97,2025-10-29T05:16:45.144Z,730,276,1
1,98,2025-10-29T05:16:45.159Z,732,276,1
1,99,2025-10-29T05:16:45.176Z,732,275,1
1,100,2025-10-29T05:16:45.193Z,733,275,1
1,101,2025-10-29T05:16:45.210Z,733,275,1
1,102,2025-10-29T05:16:45.226Z,733,275,1
1,103,2025-10-29T05:16:45.243Z,733,275,1
1,104,2025-10-29T05:16:45.259Z,733,275,1
1,105,2025-10-29T05:16:45.277Z,733,275,1
1,106,2025-10-29T05:16:45.293Z,733,275,1
1,107,2025-10-29T05:16:45.310Z,733,275,1
1,108,2025-10-29T05:16:45.326Z,733,275,1
1,109,2025-10-29T05:16:45.344Z,733,275,1
1,110,2025-10-29T05:16:45.360Z,733,275,1
1,111,2025-10-29T05:16:45.376Z,733,275,1
1,112,2025-10-29T05:16:45.393Z,733,275,1
1,113,2025-10-29T05:16:45.410Z,733,275,1
1,114,2025-10-29T05:16:45.427Z,733,275,1
1,115,2025-10-29T05:16:45.443Z,733,275,1
1,116,2025-10-29T05:16:45.460Z,733,275,1
1,117,2025-10-29T05:16:45.477Z,733,275,1
1,118,2025-10-29T05:16:45.493Z,733,275,1
1,119,2025-10-29T05:16:45.509Z,733,275,1
1,120,2025-10-29T05:16:45.526Z,733,275,1
2,0,2025-10-29T05:16:46.010Z,733,275,0
2,1,2025-10-29T05:16:46.027Z,733,275,0
2,2,2025-10-29T05:16:46.043Z,733,275,0
2,3,2025-10-29T05:16:46.059Z,733,275,0
2,4,2025-10-29T05:16:46.077Z,733,275,0
2,5,2025-10-29T05:16:46.093Z,733,275,0
2,6,2025-10-29T05:16:46.109Z,733,275,0
2,7,2025-10-29T05:16:46.126Z,733,275,0
2,8,2025-10-29T05:16:46.143Z,733,275,0
2,9,2025-10-29T05:16:46.160Z,733,275,0
2,10,2025-10-29T05:16:46.176Z,733,275,0
2,11,2025-10-29T05:16:46.193Z,733,275,0
2,12,2025-10-29T05:16:46.209Z,733,275,0
2,13,2025-10-29T05:16:46.227Z,733,275,0
2,14,2025-10-29T05:16:46.243Z,733,275,0
2,15,2025-10-29T05:16:46.260Z,733,275,0
2,16,2025-10-29T05:16:46.277Z,733,275,0
2,17,2025-10-29T05:16:46.293Z,733,275,0
2,18,2025-10-29T05:16:46.310Z,733,275,0
2,19,2025-10-29T05:16:46.326Z,758,272,0
2,20,2025-10-29T05:16:46.343Z,787,273,0
2,21,2025-10-29T05:16:46.360Z,863,273,0
2,22,2025-10-29T05:16:46.376Z,912,273,0
2,23,2025-10-29T05:16:46.393Z,1001,276,0
2,24,2025-10-29T05:16:46.410Z,1049,285,0
2,25,2025-10-29T05:16:46.426Z,1160,291,0
2,26,2025-10-29T05:16:46.443Z,1227,298,0
2,27,2025-10-29T05:16:46.460Z,1349,304,0
2,28,2025-10-29T05:16:46.477Z,1401,310,0
2,29,2025-10-29T05:16:46.493Z,1461,312,0
2,30,2025-10-29T05:16:46.510Z,1480,312,0
2,31,2025-10-29T05:16:46.526Z,1497,312,0
2,32,2025-10-29T05:16:46.544Z,1498,312,0
2,33,2025-10-29T05:16:46.560Z,1498,312,0
2,34,2025-10-29T05:16:46.576Z,1498,312,0
2,35,2025-10-29T05:16:46.593Z,1498,312,0
2,36,2025-10-29T05:16:46.610Z,1503,312,0
2,37,2025-10-29T05:16:46.627Z,1508,312,0
2,38,2025-10-29T05:16:46.643Z,1534,310,1
2,39,2025-10-29T05:16:46.660Z,1556,311,1
2,40,2025-10-29T05:16:46.677Z,1588,313,1
2,41,2025-10-29T05:16:46.693Z,1592,313,1
2,42,2025-10-29T05:16:46.710Z,1593,313,1
2,43,2025-10-29T05:16:46.726Z,1593,313,1
2,44,2025-10-29T05:16:46.744Z,1593,313,1
2,45,2025-10-29T05:16:46.760Z,1593,313,1
2,46,2025-10-29T05:16:46.776Z,1593,313,1
2,47,2025-10-29T05:16:46.793Z,1593,313,1
2,48,2025-10-29T05:16:46.810Z,1593,313,1
2,49,2025-10-29T05:16:46.826Z,1593,313,1
2,50,2025-10-29T05:16:46.843Z,1593,313,1
2,51,2025-10-29T05:16:46.860Z,1593,313,1
2,52,2025-10-29T05:16:46.877Z,1609,320,1
2,53,2025-10-29T05:16:46.893Z,1618,324,1
2,54,2025-10-29T05:16:46.910Z,1631,327,1
2,55,2025-10-29T05:16:46.926Z,1633,327,1
2,56,2025-10-29T05:16:46.944Z,1637,329,1
2,57,2025-10-29T05:16:46.960Z,1638,329,1
2,58,2025-10-29T05:16:46.976Z,1643,331,1
2,59,2025-10-29T05:16:46.993Z,1646,332,1
2,60,2025-10-29T05:16:47.011Z,1647,332,1
2,61,2025-10-29T05:16:47.027Z,1651,333,1
2,62,2025-10-29T05:16:47.043Z,1652,334,1
2,63,2025-10-29T05:16:47.060Z,1656,337,1
2,64,2025-10-29T05:16:47.077Z,1660,339,1
2,65,2025-10-29T05:16:47.093Z,1668,342,1
2,66,2025-10-29T05:16:47.110Z,1670,344,1
2,67,2025-10-29T05:16:47.126Z,1670,344,1
2,68,2025-10-29T05:16:47.143Z,1670,344,1
2,69,2025-10-29T05:16:47.160Z,1670,344,1
2,70,2025-10-29T05:16:47.176Z,1670,344,1
2,71,2025-10-29T05:16:47.193Z,1670,344,1
2,72,2025-10-29T05:16:47.210Z,1670,344,1
2,73,2025-10-29T05:16:47.227Z,1670,344,1
2,74,2025-10-29T05:16:47.243Z,1670,344,1
2,75,2025-10-29T05:16:47.260Z,1670,344,1
2,76,2025-10-29T05:16:47.277Z,1670,344,1
2,77,2025-10-29T05:16:47.293Z,1670,344,1
2,78,2025-10-29T05:16:47.310Z,1670,344,1
2,79,2025-10-29T05:16:47.326Z,1670,344,1
2,80,2025-10-29T05:16:47.344Z,1670,344,1
2,81,2025-10-29T05:16:47.360Z,1670,344,1
2,82,2025-10-29T05:16:47.377Z,1670,344,1
2,83,2025-10-29T05:16:47.393Z,1670,344,1
2,84,2025-10-29T05:16:47.410Z,1670,344,1
2,85,2025-10-29T05:16:47.427Z,1670,344,1
2,86,2025-10-29T05:16:47.443Z,1670,344,1
2,87,2025-10-29T05:16:47.460Z,1670,344,1
2,88,2025-10-29T05:16:47.477Z,1670,344,1
2,89,2025-10-29T05:16:47.493Z,1670,344,1
2,90,2025-10-29T05:16:47.510Z,1670,344,1
2,91,2025-10-29T05:16:47.526Z,1670,344,1
2,92,2025-10-29T05:16:47.544Z,1670,344,1
2,93,2025-10-29T05:16:47.560Z,1670,344,1
2,94,2025-10-29T05:16:47.577Z,1670,344,1
2,95,2025-10-29T05:16:47.593Z,1670,344,1
2,96,2025-10-29T05:16:47.611Z,1670,344,1
2,97,2025-10-29T05:16:47.627Z,1670,344,1
2,98,2025-10-29T05:16:47.643Z,1670,344,1
2,99,2025-10-29T05:16:47.660Z,1670,344,1
2,100,2025-10-29T05:16:47.677Z,1670,344,1
2,101,2025-10-29T05:16:47.693Z,1670,344,1
2,102,2025-10-29T05:16:47.710Z,1670,344,1
2,103,2025-10-29T05:16:47.726Z,1670,344,1
2,104,2025-10-29T05:16:47.743Z,1670,344,1
2,105,2025-10-29T05:16:47.760Z,1670,344,1
2,106,2025-10-29T05:16:47.776Z,1670,344,1
2,107,2025-10-29T05:16:47.793Z,1670,344,1
2,108,2025-10-29T05:16:47.810Z,1670,344,1
2,109,2025-10-29T05:16:47.827Z,1670,344,1
2,110,2025-10-29T05:16:47.843Z,1670,344,1
2,111,2025-10-29T05:16:47.860Z,1670,344,1
2,112,2025-10-29T05:16:47.877Z,1670,344,1
2,113,2025-10-29T05:16:47.893Z,1670,344,1
2,114,2025-10-29T05:16:47.910Z,1670,344,1
2,115,2025-10-29T05:16:47.926Z,1670,344,1
2,116,2025-10-29T05:16:47.943Z,1670,344,1
2,117,2025-10-29T05:16:47.960Z,1670,344,1
2,118,2025-10-29T05:16:47.976Z,1670,344,1
2,119,2025-10-29T05:16:47.993Z,1670,344,1
3,0,2025-10-29T05:16:48.460Z,1670,344,0
3,1,2025-10-29T05:16:48.477Z,1670,344,0
3,2,2025-10-29T05:16:48.493Z,1670,344,0
3,3,2025-10-29T05:16:48.510Z,1670,344,0
3,4,2025-10-29T05:16:48.527Z,1670,344,0
3,5,2025-10-29T05:16:48.544Z,1670,344,0
3,6,2025-10-29T05:16:48.560Z,1670,344,0
3,7,2025-10-29T05:16:48.577Z,1670,344,0
3,8,2025-10-29T05:16:48.593Z,1670,344,0
3,9,2025-10-29T05:16:48.610Z,1670,344,0
3,10,2025-10-29T05:16:48.627Z,1645,343,0
3,11,2025-10-29T05:16:48.643Z,1518,336,0
3,12,2025-10-29T05:16:48.660Z,1457,332,0
3,13,2025-10-29T05:16:48.677Z,1352,326,0
3,14,2025-10-29T05:16:48.693Z,1312,324,0
3,15,2025-10-29T05:16:48.710Z,1259,324,0
3,16,2025-10-29T05:16:48.726Z,1238,324,0
3,17,2025-10-29T05:16:48.743Z,1206,324,0
3,18,2025-10-29T05:16:48.760Z,1197,324,0
3,19,2025-10-29T05:16:48.776Z,1187,324,0
3,20,2025-10-29T05:16:48.793Z,1186,324,0
3,21,2025-10-29T05:16:48.810Z,1178,324,0
3,22,2025-10-29T05:16:48.827Z,1173,322,0
3,23,2025-10-29T05:16:48.843Z,1159,321,0
3,24,2025-10-29T05:16:48.860Z,1149,321,0
3,25,2025-10-29T05:16:48.877Z,1141,321,0
3,26,2025-10-29T05:16:48.893Z,1118,317,0
3,27,2025-10-29T05:16:48.910Z,1110,317,0
3,28,2025-10-29T05:16:48.926Z,1103,315,0
3,29,2025-10-29T05:16:48.944Z,1102,315,0
3,30,2025-10-29T05:16:48.960Z,1098,314,0
3,31,2025-10-29T05:16:48.976Z,1096,313,0
3,32,2025-10-29T05:16:48.993Z,1079,311,1
3,33,2025-10-29T05:16:49.010Z,1060,309,1
3,34,2025-10-29T05:16:49.026Z,1014,298,1
3,35,2025-10-29T05:16:49.043Z,998,296,1
3,36,2025-10-29T05:16:49.060Z,977,291,1
3,37,2025-10-29T05:16:49.077Z,975,291,1
3,38,2025-10-29T05:16:49.093Z,975,291,1
3,39,2025-10-29T05:16:49.110Z,975,291,1
3,40,2025-10-29T05:16:49.127Z,975,291,1
3,41,2025-10-29T05:16:49.144Z,975,291,1
3,42,2025-10-29T05:16:49.160Z,975,291,1
3,43,2025-10-29T05:16:49.177Z,975,291,1
3,44,2025-10-29T05:16:49.193Z,975,291,1
3,45,2025-10-29T05:16:49.210Z,975,291,1
3,46,2025-10-29T05:16:49.227Z,975,291,1
3,47,2025-10-29T05:16:49.243Z,975,291,1
3,48,2025-10-29T05:16:49.260Z,975,291,1
3,49,2025-10-29T05:16:49.277Z,975,291,1
3,50,2025-10-29T05:16:49.294Z,975,291,1
3,51,2025-10-29T05:16:49.310Z,975,291,1
3,52,2025-10-29T05:16:49.327Z,972,288,1
3,53,2025-10-29T05:16:49.344Z,958,278,1
3,54,2025-10-29T05:16:49.360Z,954,275,1
3,55,2025-10-29T05:16:49.377Z,953,274,1
3,56,2025-10-29T05:16:49.393Z,953,274,1
3,57,2025-10-29T05:16:49.411Z,953,274,1
3,58,2025-10-29T05:16:49.426Z,953,274,1
3,59,2025-10-29T05:16:49.443Z,953,274,1
3,60,2025-10-29T05:16:49.460Z,953,274,1
3,61,2025-10-29T05:16:49.477Z,953,274,1
3,62,2025-10-29T05:16:49.493Z,953,274,1
3,63,2025-10-29T05:16:49.510Z,953,274,1
3,64,2025-10-29T05:16:49.527Z,953,274,1
3,65,2025-10-29T05:16:49.544Z,953,274,1
3,66,2025-10-29T05:16:49.560Z,953,274,1
3,67,2025-10-29T05:16:49.577Z,953,274,1
3,68,2025-10-29T05:16:49.593Z,953,274,1
3,69,2025-10-29T05:16:49.610Z,953,274,1
3,70,2025-10-29T05:16:49.627Z,953,274,1
3,71,2025-10-29T05:16:49.643Z,953,274,1
3,72,2025-10-29T05:16:49.660Z,953,274,1
3,73,2025-10-29T05:16:49.677Z,953,274,1
3,74,2025-10-29T05:16:49.693Z,953,274,1
3,75,2025-10-29T05:16:49.710Z,953,274,1
3,76,2025-10-29T05:16:49.727Z,953,274,1
3,77,2025-10-29T05:16:49.744Z,953,274,1
3,78,2025-10-29T05:16:49.760Z,953,274,1
3,79,2025-10-29T05:16:49.776Z,953,274,1
3,80,2025-10-29T05:16:49.793Z,953,274,1
3,81,2025-10-29T05:16:49.810Z,953,274,1
3,82,2025-10-29T05:16:49.826Z,953,274,1
3,83,2025-10-29T05:16:49.843Z,953,274,1
3,84,2025-10-29T05:16:49.860Z,953,274,1
3,85,2025-10-29T05:16:49.877Z,953,274,1
3,86,2025-10-29T05:16:49.893Z,953,274,1
3,87,2025-10-29T05:16:49.910Z,953,274,1
3,88,2025-10-29T05:16:49.926Z,953,274,1
3,89,2025-10-29T05:16:49.943Z,953,274,1
3,90,2025-10-29T05:16:49.960Z,953,274,1
3,91,2025-10-29T05:16:49.977Z,953,274,1
3,92,2025-10-29T05:16:49.993Z,953,274,1
3,93,2025-10-29T05:16:50.011Z,953,274,1
3,94,2025-10-29T05:16:50.027Z,953,274,1
3,95,2025-10-29T05:16:50.043Z,953,274,1
3,96,2025-10-29T05:16:50.060Z,953,274,1
3,97,2025-10-29T05:16:50.077Z,953,274,1
3,98,2025-10-29T05:16:50.093Z,953,274,1
3,99,2025-10-29T05:16:50.110Z,953,274,1
3,100,2025-10-29T05:16:50.127Z,953,274,1
3,101,2025-10-29T05:16:50.144Z,953,274,1
3,102,2025-10-29T05:16:50.160Z,953,274,1
3,103,2025-10-29T05:16:50.177Z,953,274,1
3,104,2025-10-29T05:16:50.193Z,953,274,1
3,105,2025-10-29T05:16:50.210Z,953,274,1
3,106,2025-10-29T05:16:50.227Z,953,274,1
3,107,2025-10-29T05:16:50.243Z,953,274,1
3,108,2025-10-29T05:16:50.260Z,953,274,1
3,109,2025-10-29T05:16:50.277Z,953,274,1
3,110,2025-10-29T05:16:50.293Z,953,274,1
3,111,2025-10-29T05:16:50.310Z,953,274,1
3,112,2025-10-29T05:16:50.327Z,953,274,1
3,113,2025-10-29T05:16:50.344Z,953,274,1
3,114,2025-10-29T05:16:50.360Z,953,274,1
3,115,2025-10-29T05:16:50.377Z,953,274,1
3,116,2025-10-29T05:16:50.393Z,953,274,1
3,117,2025-10-29T05:16:50.410Z,953,274,1
3,118,2025-10-29T05:16:50.427Z,953,274,1
3,119,2025-10-29T05:16:50.443Z,953,274,1
4,0,2025-10-29T05:16:50.911Z,953,274,1
4,1,2025-10-29T05:16:50.927Z,953,274,1
4,2,2025-10-29T05:16:50.944Z,953,274,1
4,3,2025-10-29T05:16:50.960Z,953,274,1
4,4,2025-10-29T05:16:50.977Z,953,274,1
4,5,2025-10-29T05:16:50.993Z,953,274,1
4,6,2025-10-29T05:16:51.010Z,953,274,1
4,7,2025-10-29T05:16:51.027Z,953,274,1
4,8,2025-10-29T05:16:51.044Z,953,274,1
4,9,2025-10-29T05:16:51.060Z,953,274,1
4,10,2025-10-29T05:16:51.077Z,953,274,1
4,11,2025-10-29T05:16:51.093Z,953,274,1
4,12,2025-10-29T05:16:51.110Z,953,274,1
4,13,2025-10-29T05:16:51.127Z,953,274,1
4,14,2025-10-29T05:16:51.144Z,953,274,1
4,15,2025-10-29T05:16:51.160Z,953,274,1
4,16,2025-10-29T05:16:51.177Z,953,274,1
4,17,2025-10-29T05:16:51.193Z,953,274,1
4,18,2025-10-29T05:16:51.210Z,953,274,1
4,19,2025-10-29T05:16:51.227Z,953,274,1
4,20,2025-10-29T05:16:51.244Z,953,274,1
4,21,2025-10-29T05:16:51.260Z,953,274,1
4,22,2025-10-29T05:16:51.277Z,953,274,1
4,23,2025-10-29T05:16:51.293Z,953,274,1
4,24,2025-10-29T05:16:51.310Z,953,274,1
4,25,2025-10-29T05:16:51.327Z,953,274,1
4,26,2025-10-29T05:16:51.343Z,953,274,1
4,27,2025-10-29T05:16:51.360Z,953,274,1
4,28,2025-10-29T05:16:51.377Z,953,274,1
4,29,2025-10-29T05:16:51.394Z,953,274,1
4,30,2025-10-29T05:16:51.410Z,953,274,1
4,31,2025-10-29T05:16:51.427Z,953,274,1
4,32,2025-10-29T05:16:51.444Z,953,274,1
4,33,2025-10-29T05:16:51.460Z,953,274,1
4,34,2025-10-29T05:16:51.477Z,953,274,1
4,35,2025-10-29T05:16:51.493Z,953,274,1
4,36,2025-10-29T05:16:51.511Z,953,274,1
4,37,2025-10-29T05:16:51.527Z,953,274,1
4,38,2025-10-29T05:16:51.544Z,953,274,1
4,39,2025-10-29T05:16:51.560Z,953,274,1
4,40,2025-10-29T05:16:51.577Z,953,274,1
4,41,2025-10-29T05:16:51.593Z,953,274,1
